Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Cuba,CUB,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,19.8412990570068,21.798189163208,25.8284206390381,..,..,..,..,59.287769317627,..,..,..,..,..,..,67.6693725585938,67.1940078735352,67.93359375,69.3825836181641,69.4526824951172,69.4201507568359,67.4210433959961,..,60.4279098510742,..,..,..,..,76.0694885253906,80.8585205078125,82.7501068115234,83.0520706176758,85.3895263671875,85.0256118774414,85.9423065185547,87.0325622558594,86.3115615844727,85.4521102905273,83.9796905517578,87.1750183105469,87.845100402832,87.2583694458008,88.4968566894531,86.896598815918,85.6948623657227,..,..
Cuba,CUB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,19601031350.326,21283556246.2655,22310846642.8278,23077110112.4994,23304302372.9267,25512717358.1422,26897537569.4087,29240179372.424,31168861184.8217,31508035527.6196,29980071319.3531,35882647993.8906,39082746853.6651,41197698257.6915,44464558940.0995,45174513258.4375,45217566099.0766,44131362144.0037,45766667379.8909,46077918811.0421,44719281449.4919,39937584070.5828,35312571053.2231,30058702949.6133,30274202820.038,31018100877.8065,33449532253.3005,34380574916.3483,34435290243.3494,36566406095.7142,38729221263.7745,39962758542.8036,40532156423.1685,42069435823.0969,44497068633.1936,49481477439.0285,55451844706.1798,59478833619.1821,61927474920.461,62826231727.1023,64328000000,66130664082.0884,68124437664.6088,69996226459.6195,70729490571.2058,73868701308.4427,..,..
Curacao,CUW,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6743.00206626441,8231.73529623428,9497.89992396087,10060.3709096602,10994.4708542126,11375.8516989037,11277.2601806262,12082.6934348197,12261.443760953,13489.924035129,13872.7384252557,14315.7757858924,15500.2488648466,16276.9130854644,17238.2301181944,18505.8403846226,18473.724342246,19438.7998009883,19037.4022657904,19583.3392984926,19943.3057245736,19763.9308069068,19782.8862026385,22936.0597941545,21617.5936414873,22213.9514077987,23077.8206854062,23780.7013640737,24582.4036894406,25438.1918642189,25800.8980598421,26426.1214434633,28175.8923451602,28172.8269023496,27086.2505201077,26229.7246687558,26407.3423524072,24337.1364412431,22060.1439693839,22143.0387525383,23244.5763866059,..,..
Cyprus,CYP,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23300.6747702401,22873.1673271774,24366.2899287947,23951.4227074934,24845.3379658846,26465.0946930655,26393.827157117,26689.9652985977,27745.0509959616,28761.0951648828,30085.7741218715,30834.9098059246,31519.7240606795,31909.9326343317,32924.933503185,33662.852895003,34599.024510009,35502.9559707513,35960.3527189252,34387.348365288,33941.1380158355,33192.3798467826,31690.7027653422,29879.5672096594,29786.1743939368,30549.1009696787,31331.3930028654,32415.1322300794
Cyprus,CYP,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,51.225399017334,53.4149513244629,57.9211082458496,60.6343612670898,58.5896606445313,63.0610885620117,63.5425682067871,61.7471618652344,61.9253311157227,62.1451988220215,62.0309715270996,60.8811302185059,60.9128684997559,..,..,..,..,..,..,..,..,..,..,89.5313415527344,89.5479507446289,89.6130523681641,89.0055465698242,..,87.8123397827148,88.0464019775391,88.3093414306641,91.672737121582,92.8042297363281,93.0075912475586,94.1016616821289,94.05908203125,95.0999603271484,95.8044509887695,95.5299911499023,88.8338317871094,89.6834182739258,91.831787109375,93.1723709106445,94.7149810791016,94.6323776245117,..,..
Cyprus,CYP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3822695809.65545,4597414511.90182,5349643518.09346,5765706872.76689,6336832967.50269,6701406474.44216,6870080770.90696,7283777041.95428,7690370711.2195,8363885255.86816,8772255363.60611,9097175341.54466,9739913596.2422,10582102287.2552,11423106986.154,12268873770.9831,12359602270.1566,13521404739.1547,13616054611.8052,14419401666.99,15640463781.8718,15848953265.4901,16255575303.7347,17106644686.1072,17932647298.311,18959184071.864,19641840782.8041,20309487451.727,20812323859.3016,21763510221.9284,22574052490.8546,23592183640.878,24729494524.5176,25685033799.3294,25229779224.9492,25562251655.6291,25644356585.463,24860081890.0668,23384894960.6211,23056625341.706,23512930619.0275,24311614954.7601,25254845995.1179
Czech Republic,CZE,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9335.06009791579,9759.53949757919,10114.5885131445,10706.7553443534,10580.1671150208,10811.5733041593,10835.5133506381,11052.9083456085,11513.176112119,11916.3808034346,12417.9612476905,12996.5155048194,13722.1168194082,14199.2612984909,14940.5036052371,14944.1275652724,14008.986702166,14052.9928573679,14079.0256776672,14146.7789309949,14166.3633673705,..,..,..,..
Czech Republic,CZE,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20023.1359867147,17739.9967006919,17632.0996214391,17624.68477675,18130.891018021,19270.6993868643,20107.8534574349,20009.8318097638,19962.9612888893,20269.6986562541,21193.9017140583,21892.48252523,22297.2247461099,23107.2038753806,24233.5969865534,25781.2047057911,27473.6271233445,28844.0671946539,29373.1092319296,27803.5871622193,28352.9493964403,28797.4179611691,28527.1387345992,28379.7461179156,29119.6166119074,30605.4205211471,31338.8752118175,32605.9063265661
Czech Republic,CZE,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144549764967.994,127760393088.372,127113232589.373,127191921081.775,130892327679.238,139035670807.535,144906889374.681,144045187386.279,143571688505.491,145628840338.774,151842446297.436,156259186051.078,158841359810.454,164564397261.529,172638854345.293,183918160040.841,196523032214.994,207533517468.878,213100153155.394,202865864673.465,207477857918.919,211166468131.897,209477465212.781,208464283376.749,214124330763.29,225492702210.936,231340463131.439,241262838218.161
Denmark,DNK,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,25250.0411458324,25632.9201962716,26580.1274929902,28278.6818779123,26614.5657857328,26784.0440243067,28439.0765205852,29085.5874634971,30181.7676556696,30543.2130129883,29412.9220428211,28571.1145843633,29250.2054304279,30184.221548817,31259.4858783255,32503.2987891661,34824.720826227,34987.147321125,34530.6676343063,34418.8145798247,34809.4837895137,34981.3461533083,36041.6585497404,35936.8536165094,37797.6053699807,38912.6457157578,39938.5879820592,40859.365418103,41740.089905835,42717.445757313,43492.4227043501,43897.2507188586,44005.0543012479,44232.153529049,45984.8760352811,47540.4838138272,49422.2616371223,48936.030516432,48444.8763067558,46142.0776095068,48078.049863918,48254.7647340096,48452.9172187973,49828.9320906641,51321.0254631205,51888.2580335527,51723.3100763436,..
Denmark,DNK,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33785.6501434745,34167.7192804575,34721.3817813856,34609.5830852322,36332.217340493,37237.7232792657,38101.4055156612,39180.6865580516,39904.5956145279,40945.2792350717,42337.7143693512,42533.5392582329,42595.5872217462,42645.5831253435,43670.4452995124,44567.9313092661,46159.9137391637,46373.5166625592,45865.7959577936,43382.6254590015,43998.4366716285,44403.3941459257,44336.8124612297,44564.4521554649,45057.0741699595,45458.697148831,45991.2247756847,46682.5147204669
Denmark,DNK,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.9822998046875,87.7822799682617,87.0490112304688,85.0807037353516,83.9233779907227,83.2939224243164,83.5680694580078,84.6473007202148,86.3143768310547,87.1045379638672,87.1160125732422,86.7541122436523,86.5532531738281,87.0829162597656,86.7174224853516,87.2819366455078,..,87.9481964111328,..,88.6007308959961,89.4771499633789,91.0544586181641,93.9232864379883,91.1958389282227,91.5766296386719,89.3854827880859,89.2536392211914,89.3381500244141,89.8361511230469,90.1332931518555,91.1792068481445,90.2260131835938,90.1137924194336,89.4497375488281,89.403450012207,89.8858108520508,..
Denmark,DNK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,96517878770.3158,102674592566.052,108492979143.333,109184102458.095,119305401296.036,124740066332.02,128159079420.128,132544177007.189,137812738725.373,146525928470.943,150533732213.742,155057320537.155,161150055786.952,167745807088.277,165863008583.634,163447144641.563,173130692602.784,176368736192.174,180295248551.984,187270973448.967,186366469152.705,185125020558.936,191946231158.013,196929272813.752,205133644199.268,213346550321.608,223809604246.032,224378586700.924,224348003893.974,225795530820.624,229126567479.986,232319803701.053,236866329129.679,236891577726.115,249523699452.799,257078363997.635,264533812226.9,273159941857.105,279219071580.66,287450469632.784,298220951889.866,300675755568.694,302077941705.969,303256268808.649,311347732738.273,318622884652.143,331090534887.959,334100985495.393,332390304183.355,316081488955.962,321995350346.501,326299702617.764,327038668581.056,330091081644.537,335436494001.236,340825646884.154,347519725465.965,355304650098.016
Djibouti,DJI,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2705.40558882684,..,..,..,..,..,..
Djibouti,DJI,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.09379959106445,9.36460971832275,9.96238040924072,9.36060047149658,..,..,..,..,..,..,..,..,11.4409399032593,..,..,..,14.17160987854,14.7137899398804,..,19.273889541626,21.2506103515625,..,..,25.7241802215576,..,..,..,..,..,..,35.0136795043945,..,..
Djibouti,DJI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1128611700.3618,..,..,..,..,..,..,..
Dominica,DMA,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5977.21041290153,..,..,..,..,..,..,..
Dominica,DMA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6730.02276193295,6778.96520164326,6905.27809861431,6997.68780293511,7081.63757719671,7221.98596074712,7436.01008677225,7588.68012803781,8018.92622695986,8118.41720471692,8175.43507052242,8214.82070362866,8053.00121267234,8638.77133008371,8883.29739947414,8844.29323726118,9080.26143283469,9634.76714644605,10302.827696304,10160.1521122304,10198.2733729326,10135.2740298011,9981.10113521016,9871.67266472041,10255.2170538776,9941.89492456624,10151.3425573111,9673.36696180547
Dominica,DMA,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.0859832763672,83.8714294433594,81.8482284545898,..,87.7348709106445,89.0650177001953,88.1677169799805,76.9134063720703,..,..,76.5936737060547,80.1575927734375,78.9356307983398,..,..,..,86.320930480957,93.1731491088867,..
Dominica,DMA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,184943154.565796,206715583.209379,168588642.748878,192630537.548575,215908721.780224,224835299.686665,230887181.871994,243416029.25657,246542855.725556,263992511.379618,283841295.706247,308135321.253817,307386040.6023,323538864.359506,325505757.079587,332170021.76848,337753613.883227,342587966.692923,349353116.758139,358582268.100614,363928076.691087,382044733.529912,384655225.335166,386098878.531743,387925524.040151,381124567.935634,410422425.455826,423761746.261163,423387808.825322,435791748.537001,463338169.769905,496331284.969603,490525414.255223,493824407.407407,492683617.072124,487394618.52553,484433053.879969,505882235.854665,493013933.986646,506021862.869353,484700482.820153
Dominican Republic,DOM,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,1705.96120948014,1735.48833380696,1886.77050171981,2026.939204077,2239.66045408027,1936.63141277212,2077.83891998042,2029.40541744004,1959.26780707097,2271.82763177971,2182.14113790231,2144.26841241349,2179.37867014515,2068.56827794622,1868.45535933475,2137.973325237,2241.82118270339,2376.22161889187,2570.11237847934,2296.61663375803,2423.22226693283,2645.18910247914,2745.66220488765,2831.14274856601,2911.30348385566,3081.82832018827,3297.86797744388,3511.76659698796,3615.22523270443,3657.43822880464,3689.53344509836,3705.98630516122,3429.64475326015,3450.74003994794,3707.49102158918,3977.81466224813,4417.54163131206,4573.52891970479,4720.99519464522,4996.47413322055,4953.10358692667,5022.58930246831,5035.42673855318,5339.07965624078,5871.12052236835,6153.08749515111,..
Dominican Republic,DOM,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5477.0614649721,5421.62156536968,5914.57968793689,6230.92813687534,6276.20558014714,6515.90322866979,6787.85273825876,7269.32696068839,7633.15496938429,7959.22531695234,8200.37842676799,8272.12724713835,8511.69070571281,8270.29352704862,8356.82634028503,9011.51214795477,9697.82317584018,10271.2212866926,10455.4832082501,10412.6009980459,11132.5526905467,11333.5470863931,11494.9497125256,11907.2048572126,12663.0422473566,13395.916802055,14120.2116371665,14600.8605841474
Dominican Republic,DOM,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.0362091064453,39.9151382446289,..,50.0475692749023,..,49.12451171875,52.2458381652832,..,60.6540184020996,59.143741607666,62.4669990539551,61.9844284057617,61.6755599975586,62.4875907897949,64.2282791137695,65.4583206176758,66.0018692016602,66.5465087890625,..
Dominican Republic,DOM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4370881728.00714,4269772361.08606,4997650742.70433,5322643104.27333,5682712730.89127,4973405965.89199,5642992761.0521,5830765731.4806,5844693126.77603,6481264712.76123,7662584278.40885,8495619528.20552,9378668161.31639,10588119048.0285,11223607672.4794,11806478054.6942,12600832378.0635,13228578622.9572,13511760778.5574,14124032600.6187,15249539825.4704,15902199921.2163,16172331963.6539,16920778810.2417,17132778566.9674,16769129349.251,17359736944.586,19116085304.3506,19528221093.7441,20387568042.7654,19275566392.0305,19457554510.4408,21640873614.8284,23234618574.5331,23838800970.3539,25194139488.0514,26700201085.7107,29072585793.3135,31024658086.6413,32867538021.3523,34399744511.2012,35245811857.9112,36830147546.1233,36334521972.6268,37268367977.0658,40782118016.1477,44523614464.9785,47825464215.3915,49360424527.5047,49827450735.0151,53982886258.2205,55674398434.0633,57187276663.7945,59975273688.4404,64555004673.9627,69095397696.4097,73664129264.5577,77017184251.8333
Early-demographic dividend,EAR,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,1099.34391056153,1124.13551245629,1190.21918689856,1204.4382858725,1214.02976692875,1234.74104529798,1258.97176189422,1272.73030710978,1268.88375904435,1349.54160759709,1402.90697848977,1348.00501232029,1603.61253621113,1806.94445698032,2027.70292114264,1946.70218881442,1834.33127169471,1534.02355147928,1558.84496075367,1665.09987016617,1609.62435112092,1683.99884093478,1865.91816785571,1999.66596811215,1992.63570457427,1797.41988512792,1815.4428476499,1597.97388114746,1535.38140444351,1481.26951226335,1432.65368867653,1667.71399351185,1493.75237123036,1756.06834118947,1831.74742245555,1966.99136029242,2291.82700891891,2325.56856338484,2322.94455569459,2472.05491513588,2584.11794914301,2626.30871728745,2681.95823361118,2722.04686105163,2787.20460756052,2850.44415058722,..
Early-demographic dividend,EAR,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4350.07934080125,4466.4928688703,4565.72179802357,4627.61217052963,4684.41146151609,4747.21534436405,4921.95976631784,5040.11708915768,5036.18012719815,5061.69730110727,5193.47944021859,5183.63665914491,5210.73236640015,5404.4403762482,5665.46790160727,5937.28420314461,6221.02318585005,6526.18296601017,6669.21398895911,6699.73481793334,7050.08099649704,7301.14980923303,7506.75297313151,7734.6565263111,7976.47672890965,8257.1640543013,8556.41667762129,8857.51972250624
